idx,AudioData,Answer
23341,2464401842.mp3,Crying
23342,2464401842.mp3,Junk
23343,2464401842.mp3,Non-Canonical
23344,2464401842.mp3,Laughing
23345,0372488885.mp3,Non-Canonical
23346,0372488885.mp3,Non-Canonical
23347,0372488885.mp3,Junk
23348,0372488885.mp3,Crying
23349,0372488885.mp3,Non-Canonical
23350,7809037295.mp3,Non-Canonical
23351,7809037295.mp3,Non-Canonical
23352,7809037295.mp3,Canonical
23353,7809037295.mp3,Crying
23354,7809037295.mp3,Crying
23355,2579433277.mp3,Non-Canonical
23356,2579433277.mp3,Non-Canonical
23357,2579433277.mp3,Canonical
23358,2579433277.mp3,Non-Canonical
23359,2579433277.mp3,Non-Canonical
23360,5099657560.mp3,Non-Canonical
23361,5099657560.mp3,Junk
23362,5099657560.mp3,Junk
23363,5099657560.mp3,Non-Canonical
23364,5099657560.mp3,Junk
23365,9651055982.mp3,Canonical
23366,9651055982.mp3,Non-Canonical
23367,9651055982.mp3,Canonical
23368,9651055982.mp3,Canonical
23369,9651055982.mp3,Non-Canonical
23370,1920547468.mp3,Non-Canonical
23371,1920547468.mp3,Crying
23372,1920547468.mp3,Non-Canonical
23373,1920547468.mp3,Crying
23374,1920547468.mp3,Non-Canonical
23375,1867905104.mp3,Non-Canonical
23376,1867905104.mp3,Non-Canonical
23377,1867905104.mp3,Non-Canonical
23378,1867905104.mp3,Junk
23379,1867905104.mp3,Non-Canonical
23380,8762874735.mp3,Non-Canonical
23381,8762874735.mp3,Non-Canonical
23382,8762874735.mp3,Canonical
23383,8762874735.mp3,Crying
23384,8762874735.mp3,Crying
23385,6601889612.mp3,Non-Canonical
23386,6601889612.mp3,Non-Canonical
23387,6601889612.mp3,Non-Canonical
23388,6601889612.mp3,Non-Canonical
23389,6601889612.mp3,Non-Canonical
23390,4970586060.mp3,Non-Canonical
23391,4970586060.mp3,Non-Canonical
23392,4970586060.mp3,Non-Canonical
23393,4970586060.mp3,Non-Canonical
23394,4970586060.mp3,Non-Canonical
23395,5010103440.mp3,Canonical
23396,5010103440.mp3,Canonical
23397,5010103440.mp3,Canonical
23398,5010103440.mp3,Canonical
23399,5010103440.mp3,Non-Canonical
23400,7045545596.mp3,Non-Canonical
23401,7045545596.mp3,Non-Canonical
23402,7045545596.mp3,Non-Canonical
23403,7045545596.mp3,Non-Canonical
23404,7045545596.mp3,Non-Canonical
23405,0180213274.mp3,Non-Canonical
23406,0180213274.mp3,Canonical
23407,0180213274.mp3,Non-Canonical
23408,0180213274.mp3,Non-Canonical
23409,0180213274.mp3,Non-Canonical
23410,5180952608.mp3,Laughing
23411,5180952608.mp3,Canonical
23412,5180952608.mp3,Non-Canonical
23413,5180952608.mp3,Non-Canonical
23414,5180952608.mp3,Crying
23415,3277316580.mp3,Junk
23416,3277316580.mp3,Non-Canonical
23417,3277316580.mp3,Non-Canonical
23418,3277316580.mp3,Non-Canonical
23419,3277316580.mp3,Laughing
23420,7828692941.mp3,Canonical
23421,7828692941.mp3,Non-Canonical
23422,7828692941.mp3,Crying
23423,7828692941.mp3,Non-Canonical
23424,7828692941.mp3,Canonical
23425,0565866733.mp3,Non-Canonical
23426,0565866733.mp3,Non-Canonical
23427,0565866733.mp3,Crying
23428,0565866733.mp3,Non-Canonical
23429,0565866733.mp3,Non-Canonical
23430,0807404351.mp3,Non-Canonical
23431,0807404351.mp3,Non-Canonical
23432,0807404351.mp3,Laughing
23433,0807404351.mp3,Laughing
23434,0807404351.mp3,Canonical
23435,9704396415.mp3,Non-Canonical
23436,9704396415.mp3,Non-Canonical
23437,9704396415.mp3,Non-Canonical
23438,9704396415.mp3,Canonical
23439,9704396415.mp3,Crying
23440,5142351224.mp3,Non-Canonical
23441,5142351224.mp3,Non-Canonical
23442,5142351224.mp3,Non-Canonical
23443,5142351224.mp3,Non-Canonical
23444,5142351224.mp3,Non-Canonical
23445,7741140522.mp3,Non-Canonical
23446,7741140522.mp3,Non-Canonical
23447,7741140522.mp3,Non-Canonical
23448,7741140522.mp3,Junk
23449,7741140522.mp3,Canonical
23450,8413473504.mp3,Non-Canonical
23451,8413473504.mp3,Non-Canonical
23452,8413473504.mp3,Non-Canonical
23453,8413473504.mp3,Non-Canonical
23454,8413473504.mp3,Crying
23455,4067005359.mp3,Non-Canonical
23456,4067005359.mp3,Canonical
23457,4067005359.mp3,Non-Canonical
23458,4067005359.mp3,Non-Canonical
23459,4067005359.mp3,Non-Canonical
23460,4289111088.mp3,Junk
23461,4289111088.mp3,Canonical
23462,4289111088.mp3,Junk
23463,4289111088.mp3,Junk
23464,4289111088.mp3,Junk
23465,4749276222.mp3,Non-Canonical
23466,4749276222.mp3,Canonical
23467,4749276222.mp3,Canonical
23468,4749276222.mp3,Canonical
23469,4749276222.mp3,Canonical
23470,4813850388.mp3,Non-Canonical
23471,4813850388.mp3,Canonical
23472,4813850388.mp3,Non-Canonical
23473,4813850388.mp3,Non-Canonical
23474,4813850388.mp3,Non-Canonical
23475,8605414387.mp3,Junk
23476,8605414387.mp3,Junk
23477,8605414387.mp3,Laughing
23478,8605414387.mp3,Junk
23479,8605414387.mp3,Junk
23480,5904069190.mp3,Non-Canonical
23481,5904069190.mp3,Non-Canonical
23482,5904069190.mp3,Crying
23483,5904069190.mp3,Crying
23484,5904069190.mp3,Crying
23485,2204941190.mp3,Non-Canonical
23486,2204941190.mp3,Non-Canonical
23487,2204941190.mp3,Junk
23488,2204941190.mp3,Junk
23489,2204941190.mp3,Junk
23490,6429849014.mp3,Non-Canonical
23491,6429849014.mp3,Non-Canonical
23492,6429849014.mp3,Crying
23493,6429849014.mp3,Crying
23494,6429849014.mp3,Non-Canonical
23495,0074424911.mp3,Non-Canonical
23496,0074424911.mp3,Non-Canonical
23497,0074424911.mp3,Non-Canonical
23498,0074424911.mp3,Non-Canonical
23499,0074424911.mp3,Crying
23500,9235663883.mp3,Crying
23501,9235663883.mp3,Non-Canonical
23502,9235663883.mp3,Non-Canonical
23503,9235663883.mp3,Non-Canonical
23504,9235663883.mp3,Non-Canonical
23505,8047803515.mp3,Non-Canonical
23506,8047803515.mp3,Non-Canonical
23507,8047803515.mp3,Non-Canonical
23508,8047803515.mp3,Non-Canonical
23509,8047803515.mp3,Crying
23510,9999619988.mp3,Non-Canonical
23511,9999619988.mp3,Non-Canonical
23512,9999619988.mp3,Non-Canonical
23513,9999619988.mp3,Non-Canonical
23514,9999619988.mp3,Non-Canonical
23515,8758707416.mp3,Non-Canonical
23516,8758707416.mp3,Junk
23517,8758707416.mp3,Non-Canonical
23518,8758707416.mp3,Junk
23519,8758707416.mp3,Non-Canonical
23520,2741450348.mp3,Junk
23521,2741450348.mp3,Non-Canonical
23522,2741450348.mp3,Crying
23523,2741450348.mp3,Non-Canonical
23524,2741450348.mp3,Junk
23525,9440889497.mp3,Crying
23526,9440889497.mp3,Non-Canonical
23527,9440889497.mp3,Non-Canonical
23528,9440889497.mp3,Non-Canonical
23529,9440889497.mp3,Non-Canonical
23530,2455233452.mp3,Junk
23531,2455233452.mp3,Non-Canonical
23532,2455233452.mp3,Non-Canonical
23533,2455233452.mp3,Non-Canonical
23534,2455233452.mp3,Non-Canonical
23535,0015226323.mp3,Crying
23536,0015226323.mp3,Crying
23537,0015226323.mp3,Non-Canonical
23538,0015226323.mp3,Non-Canonical
23539,0015226323.mp3,Non-Canonical
23540,9355902144.mp3,Non-Canonical
23541,9355902144.mp3,Junk
23542,9355902144.mp3,Non-Canonical
23543,9355902144.mp3,Non-Canonical
23544,9355902144.mp3,Non-Canonical
23545,6219807408.mp3,Canonical
23546,6219807408.mp3,Canonical
23547,6219807408.mp3,Junk
23548,6219807408.mp3,Junk
23549,6219807408.mp3,Junk
23550,6774383268.mp3,Junk
23551,6774383268.mp3,Junk
23552,6774383268.mp3,Non-Canonical
23553,6774383268.mp3,Crying
23554,6774383268.mp3,Crying
23555,9851620797.mp3,Non-Canonical
23556,9851620797.mp3,Non-Canonical
23557,9851620797.mp3,Non-Canonical
23558,9851620797.mp3,Crying
23559,9851620797.mp3,Non-Canonical
23560,7698857520.mp3,Junk
23561,7698857520.mp3,Junk
23562,7698857520.mp3,Junk
23563,7698857520.mp3,Junk
23564,7698857520.mp3,Junk
23565,0487576503.mp3,Crying
23566,0487576503.mp3,Non-Canonical
23567,0487576503.mp3,Non-Canonical
23568,0487576503.mp3,Non-Canonical
23569,0487576503.mp3,Canonical
23570,6371181583.mp3,Non-Canonical
23571,6371181583.mp3,Non-Canonical
23572,6371181583.mp3,Non-Canonical
23573,6371181583.mp3,Non-Canonical
23574,6371181583.mp3,Crying
23575,0324745881.mp3,Non-Canonical
23576,0324745881.mp3,Non-Canonical
23577,0324745881.mp3,Non-Canonical
23578,0324745881.mp3,Crying
23579,0324745881.mp3,Crying
23580,8293504169.mp3,Crying
23581,8293504169.mp3,Non-Canonical
23582,8293504169.mp3,Non-Canonical
23583,8293504169.mp3,Non-Canonical
23584,8293504169.mp3,Non-Canonical
23585,8056237316.mp3,Crying
23586,8056237316.mp3,Non-Canonical
23587,8056237316.mp3,Non-Canonical
23588,8056237316.mp3,Non-Canonical
23589,8056237316.mp3,Non-Canonical
23590,0614894714.mp3,Canonical
23591,0614894714.mp3,Junk
23592,0614894714.mp3,Non-Canonical
23593,0614894714.mp3,Non-Canonical
23594,0614894714.mp3,Junk
23595,8775382233.mp3,Laughing
23596,8775382233.mp3,Non-Canonical
23597,8775382233.mp3,Crying
23598,8775382233.mp3,Crying
23599,8775382233.mp3,Non-Canonical
23600,9386860665.mp3,Laughing
23601,9386860665.mp3,Non-Canonical
23602,9386860665.mp3,Non-Canonical
23603,9386860665.mp3,Non-Canonical
23604,9386860665.mp3,Non-Canonical
23605,6985270671.mp3,Laughing
23606,6985270671.mp3,Non-Canonical
23607,6985270671.mp3,Non-Canonical
23608,6985270671.mp3,Non-Canonical
23609,6985270671.mp3,Non-Canonical
23610,0670346053.mp3,Non-Canonical
23611,0670346053.mp3,Canonical
23612,0670346053.mp3,Non-Canonical
23613,0670346053.mp3,Canonical
23614,0670346053.mp3,Non-Canonical
23615,1593928206.mp3,Junk
23616,1593928206.mp3,Non-Canonical
23617,1593928206.mp3,Non-Canonical
23618,1593928206.mp3,Junk
23619,1593928206.mp3,Non-Canonical
23620,6182624432.mp3,Non-Canonical
23621,6182624432.mp3,Non-Canonical
23622,6182624432.mp3,Junk
23623,6182624432.mp3,Laughing
23624,6182624432.mp3,Non-Canonical
23625,6467535263.mp3,Crying
23626,6467535263.mp3,Junk
23627,6467535263.mp3,Junk
23628,6467535263.mp3,Junk
23629,6467535263.mp3,Junk
23630,1656804816.mp3,Non-Canonical
23631,1656804816.mp3,Crying
23632,1656804816.mp3,Non-Canonical
23633,1656804816.mp3,Non-Canonical
23634,1656804816.mp3,Crying
23635,7284676537.mp3,Laughing
23636,7284676537.mp3,Junk
23637,7284676537.mp3,Non-Canonical
23638,7284676537.mp3,Canonical
23639,7284676537.mp3,Laughing
23640,0541998280.mp3,Non-Canonical
23641,0541998280.mp3,Non-Canonical
23642,0541998280.mp3,Canonical
23643,0541998280.mp3,Crying
23644,0541998280.mp3,Non-Canonical
23645,1870725996.mp3,Non-Canonical
23646,1870725996.mp3,Non-Canonical
23647,1870725996.mp3,Non-Canonical
23648,1870725996.mp3,Non-Canonical
23649,1870725996.mp3,Non-Canonical
23650,4922478303.mp3,Non-Canonical
23651,4922478303.mp3,Laughing
23652,4922478303.mp3,Non-Canonical
23653,4922478303.mp3,Non-Canonical
23654,4922478303.mp3,Non-Canonical
23655,1825627342.mp3,Non-Canonical
23656,1825627342.mp3,Non-Canonical
23657,1825627342.mp3,Non-Canonical
23658,1825627342.mp3,Non-Canonical
23659,1825627342.mp3,Non-Canonical
23660,8908732958.mp3,Junk
23661,8908732958.mp3,Junk
23662,8908732958.mp3,Junk
23663,8908732958.mp3,Non-Canonical
23664,8908732958.mp3,Junk
23665,2453016406.mp3,Non-Canonical
23666,2453016406.mp3,Non-Canonical
23667,2453016406.mp3,Non-Canonical
23668,2453016406.mp3,Crying
23669,2453016406.mp3,Non-Canonical
23670,1640702541.mp3,Non-Canonical
23671,1640702541.mp3,Non-Canonical
23672,1640702541.mp3,Non-Canonical
23673,1640702541.mp3,Non-Canonical
23674,1640702541.mp3,Crying
23675,4694862685.mp3,Non-Canonical
23676,4694862685.mp3,Canonical
23677,4694862685.mp3,Crying
23678,4694862685.mp3,Non-Canonical
23679,4694862685.mp3,Laughing
23680,5649083715.mp3,Non-Canonical
23681,5649083715.mp3,Non-Canonical
23682,5649083715.mp3,Crying
23683,5649083715.mp3,Non-Canonical
23684,5649083715.mp3,Non-Canonical
23685,7711916438.mp3,Canonical
23686,7711916438.mp3,Junk
23687,7711916438.mp3,Junk
23688,7711916438.mp3,Junk
23689,7711916438.mp3,Junk
23690,1956311769.mp3,Laughing
23691,1956311769.mp3,Crying
23692,1956311769.mp3,Non-Canonical
23693,1956311769.mp3,Non-Canonical
23694,1956311769.mp3,Non-Canonical
23695,9745493783.mp3,Crying
23696,9745493783.mp3,Non-Canonical
23697,9745493783.mp3,Non-Canonical
23698,9745493783.mp3,Canonical
23699,9745493783.mp3,Non-Canonical
23700,6275796608.mp3,Non-Canonical
23701,6275796608.mp3,Junk
23702,6275796608.mp3,Non-Canonical
23703,6275796608.mp3,Non-Canonical
23704,6275796608.mp3,Junk
23705,7609996756.mp3,Canonical
23706,7609996756.mp3,Non-Canonical
23707,7609996756.mp3,Non-Canonical
23708,7609996756.mp3,Non-Canonical
23709,7609996756.mp3,Non-Canonical
23710,5913377346.mp3,Junk
23711,5913377346.mp3,Junk
23712,5913377346.mp3,Junk
23713,5913377346.mp3,Non-Canonical
23714,5913377346.mp3,Junk
23715,7459120451.mp3,Laughing
23716,7459120451.mp3,Laughing
23717,7459120451.mp3,Non-Canonical
23718,7459120451.mp3,Non-Canonical
23719,7459120451.mp3,Non-Canonical
23720,5354797553.mp3,Non-Canonical
23721,5354797553.mp3,Junk
23722,5354797553.mp3,Junk
23723,5354797553.mp3,Junk
23724,5354797553.mp3,Junk
23725,8760620208.mp3,Non-Canonical
23726,8760620208.mp3,Non-Canonical
23727,8760620208.mp3,Non-Canonical
23728,8760620208.mp3,Non-Canonical
23729,8760620208.mp3,Non-Canonical
23730,5586620579.mp3,Non-Canonical
23731,5586620579.mp3,Non-Canonical
23732,5586620579.mp3,Non-Canonical
23733,5586620579.mp3,Non-Canonical
23734,5586620579.mp3,Canonical
23735,8073779510.mp3,Canonical
23736,8073779510.mp3,Non-Canonical
23737,8073779510.mp3,Non-Canonical
23738,8073779510.mp3,Junk
23739,8073779510.mp3,Non-Canonical
23740,1829922163.mp3,Non-Canonical
23741,1829922163.mp3,Non-Canonical
23742,1829922163.mp3,Canonical
23743,1829922163.mp3,Non-Canonical
23744,1829922163.mp3,Laughing
23745,7632389826.mp3,Non-Canonical
23746,7632389826.mp3,Non-Canonical
23747,7632389826.mp3,Non-Canonical
23748,7632389826.mp3,Non-Canonical
23749,7632389826.mp3,Non-Canonical
23750,5552767322.mp3,Crying
23751,5552767322.mp3,Junk
23752,5552767322.mp3,Junk
23753,5552767322.mp3,Junk
23754,5552767322.mp3,Junk
23755,0521071471.mp3,Non-Canonical
23756,0521071471.mp3,Non-Canonical
23757,0521071471.mp3,Non-Canonical
23758,0521071471.mp3,Canonical
23759,0521071471.mp3,Non-Canonical
23760,6997907027.mp3,Non-Canonical
23761,6997907027.mp3,Non-Canonical
23762,6997907027.mp3,Non-Canonical
23763,6997907027.mp3,Non-Canonical
23764,6997907027.mp3,Non-Canonical
23765,4545155427.mp3,Non-Canonical
23766,4545155427.mp3,Non-Canonical
23767,4545155427.mp3,Crying
23768,4545155427.mp3,Non-Canonical
23769,4545155427.mp3,Non-Canonical
23770,2605632420.mp3,Canonical
23771,2605632420.mp3,Canonical
23772,2605632420.mp3,Non-Canonical
23773,2605632420.mp3,Non-Canonical
23774,2605632420.mp3,Non-Canonical
23775,8264205514.mp3,Non-Canonical
23776,8264205514.mp3,Non-Canonical
23777,8264205514.mp3,Non-Canonical
23778,8264205514.mp3,Crying
23779,8264205514.mp3,Non-Canonical
23780,5152888313.mp3,Non-Canonical
23781,5152888313.mp3,Non-Canonical
23782,5152888313.mp3,Non-Canonical
23783,5152888313.mp3,Junk
23784,5152888313.mp3,Non-Canonical
23785,9882012244.mp3,Non-Canonical
23786,9882012244.mp3,Non-Canonical
23787,9882012244.mp3,Junk
23788,9882012244.mp3,Junk
23789,9882012244.mp3,Non-Canonical
23790,5811256171.mp3,Non-Canonical
23791,5811256171.mp3,Non-Canonical
23792,5811256171.mp3,Non-Canonical
23793,5811256171.mp3,Non-Canonical
23794,5811256171.mp3,Non-Canonical
23795,8422202072.mp3,Non-Canonical
23796,8422202072.mp3,Crying
23797,8422202072.mp3,Non-Canonical
23798,8422202072.mp3,Junk
23799,8422202072.mp3,Junk
23800,7980443214.mp3,Non-Canonical
23801,7980443214.mp3,Non-Canonical
23802,7980443214.mp3,Canonical
23803,7980443214.mp3,Non-Canonical
23804,7980443214.mp3,Junk
23805,8126928656.mp3,Junk
23806,8126928656.mp3,Junk
23807,8126928656.mp3,Junk
23808,8126928656.mp3,Junk
23809,8126928656.mp3,Junk
23810,4543333826.mp3,Junk
23811,4543333826.mp3,Non-Canonical
23812,4543333826.mp3,Laughing
23813,4543333826.mp3,Non-Canonical
23814,4543333826.mp3,Non-Canonical
23815,0741993825.mp3,Non-Canonical
23816,0741993825.mp3,Crying
23817,0741993825.mp3,Crying
23818,0741993825.mp3,Non-Canonical
23819,0741993825.mp3,Non-Canonical
23820,5245793951.mp3,Crying
23821,5245793951.mp3,Non-Canonical
23822,5245793951.mp3,Crying
23823,5245793951.mp3,Crying
23824,5245793951.mp3,Crying
23825,1874990136.mp3,Crying
23826,1874990136.mp3,Crying
23827,1874990136.mp3,Non-Canonical
23828,1874990136.mp3,Crying
23829,1874990136.mp3,Non-Canonical
23830,2156530128.mp3,Crying
23831,2156530128.mp3,Laughing
23832,2156530128.mp3,Junk
23833,2156530128.mp3,Non-Canonical
23834,2156530128.mp3,Crying
23835,8597797474.mp3,Crying
23836,8597797474.mp3,Non-Canonical
23837,8597797474.mp3,Crying
23838,8597797474.mp3,Laughing
23839,8597797474.mp3,Crying
23840,4537576067.mp3,Crying
23841,4537576067.mp3,Crying
23842,4537576067.mp3,Laughing
23843,4537576067.mp3,Crying
23844,4537576067.mp3,Crying
23845,3766279124.mp3,Junk
23846,3766279124.mp3,Junk
23847,3766279124.mp3,Non-Canonical
23848,3766279124.mp3,Non-Canonical
23849,3766279124.mp3,Junk
23850,2687671522.mp3,Laughing
23851,2687671522.mp3,Crying
23852,2687671522.mp3,Laughing
23853,2687671522.mp3,Crying
23854,2687671522.mp3,Non-Canonical
23855,7089092480.mp3,Non-Canonical
23856,7089092480.mp3,Junk
23857,7089092480.mp3,Junk
23858,7089092480.mp3,Junk
23859,7089092480.mp3,Junk
23860,3656405449.mp3,Crying
23861,3656405449.mp3,Crying
23862,3656405449.mp3,Non-Canonical
23863,3656405449.mp3,Non-Canonical
23864,3656405449.mp3,Crying
23865,2693903545.mp3,Non-Canonical
23866,2693903545.mp3,Junk
23867,2693903545.mp3,Non-Canonical
23868,2693903545.mp3,Crying
23869,2693903545.mp3,Crying
23870,3274601914.mp3,Crying
23871,3274601914.mp3,Non-Canonical
23872,3274601914.mp3,Crying
23873,3274601914.mp3,Non-Canonical
23874,3274601914.mp3,Crying
23875,7162703159.mp3,Laughing
23876,7162703159.mp3,Non-Canonical
23877,7162703159.mp3,Non-Canonical
23878,7162703159.mp3,Laughing
23879,7162703159.mp3,Crying
23880,2954533773.mp3,Crying
23881,2954533773.mp3,Crying
23882,2954533773.mp3,Crying
23883,2954533773.mp3,Laughing
23884,2954533773.mp3,Crying
23885,8426493458.mp3,Crying
23886,8426493458.mp3,Laughing
23887,8426493458.mp3,Crying
23888,8426493458.mp3,Crying
23889,8426493458.mp3,Crying
23890,2482429890.mp3,Crying
23891,2482429890.mp3,Non-Canonical
23892,2482429890.mp3,Non-Canonical
23893,2482429890.mp3,Laughing
23894,2482429890.mp3,Crying
23895,5442030539.mp3,Laughing
23896,5442030539.mp3,Junk
23897,5442030539.mp3,Laughing
23898,5442030539.mp3,Laughing
23899,5442030539.mp3,Non-Canonical
23900,4485507244.mp3,Junk
23901,4485507244.mp3,Junk
23902,4485507244.mp3,Junk
23903,4485507244.mp3,Junk
23904,4485507244.mp3,Junk
23905,7862793750.mp3,Junk
23906,7862793750.mp3,Junk
23907,7862793750.mp3,Junk
23908,7862793750.mp3,Junk
23909,7862793750.mp3,Junk
23910,1136358626.mp3,Junk
23911,1136358626.mp3,Non-Canonical
23912,1136358626.mp3,Crying
23913,1136358626.mp3,Non-Canonical
23914,1136358626.mp3,Non-Canonical
23915,4194683313.mp3,Non-Canonical
23916,4194683313.mp3,Crying
23917,4194683313.mp3,Canonical
23918,4194683313.mp3,Canonical
23919,4194683313.mp3,Non-Canonical
23920,1303125894.mp3,Crying
23921,1303125894.mp3,Non-Canonical
23922,1303125894.mp3,Canonical
23923,1303125894.mp3,Crying
23924,1303125894.mp3,Non-Canonical
23925,9573371378.mp3,Crying
23926,9573371378.mp3,Junk
23927,9573371378.mp3,Non-Canonical
23928,9573371378.mp3,Crying
23929,9573371378.mp3,Non-Canonical
23930,8784037901.mp3,Crying
23931,8784037901.mp3,Laughing
23932,8784037901.mp3,Crying
23933,8784037901.mp3,Crying
23934,8784037901.mp3,Crying
23935,6540686943.mp3,Junk
23936,6540686943.mp3,Crying
23937,6540686943.mp3,Crying
23938,6540686943.mp3,Canonical
23939,6540686943.mp3,Laughing
23940,0334353333.mp3,Crying
23941,0334353333.mp3,Crying
23942,0334353333.mp3,Crying
23943,0334353333.mp3,Crying
23944,0334353333.mp3,Laughing
23945,7048028213.mp3,Junk
23946,7048028213.mp3,Non-Canonical
23947,7048028213.mp3,Crying
23948,7048028213.mp3,Crying
23949,7048028213.mp3,Canonical
23950,3365074203.mp3,Junk
23951,3365074203.mp3,Junk
23952,3365074203.mp3,Junk
23953,3365074203.mp3,Junk
23954,3365074203.mp3,Junk
23955,5242638542.mp3,Junk
23956,5242638542.mp3,Junk
23957,5242638542.mp3,Junk
23958,5242638542.mp3,Non-Canonical
23959,5242638542.mp3,Non-Canonical
23960,7180263203.mp3,Junk
23961,7180263203.mp3,Canonical
23962,7180263203.mp3,Junk
23963,7180263203.mp3,Junk
23964,7180263203.mp3,Junk
23965,5075959622.mp3,Crying
23966,5075959622.mp3,Crying
23967,5075959622.mp3,Non-Canonical
23968,5075959622.mp3,Crying
23969,5075959622.mp3,Non-Canonical
23970,8354482407.mp3,Crying
23971,8354482407.mp3,Crying
23972,8354482407.mp3,Crying
23973,8354482407.mp3,Non-Canonical
23974,8354482407.mp3,Non-Canonical
23975,3190428146.mp3,Non-Canonical
23976,3190428146.mp3,Non-Canonical
23977,3190428146.mp3,Crying
23978,3190428146.mp3,Crying
23979,3190428146.mp3,Non-Canonical
23980,2819485447.mp3,Non-Canonical
23981,2819485447.mp3,Canonical
23982,2819485447.mp3,Non-Canonical
23983,2819485447.mp3,Non-Canonical
23984,2819485447.mp3,Non-Canonical
23985,8533709406.mp3,Canonical
23986,8533709406.mp3,Crying
23987,8533709406.mp3,Non-Canonical
23988,8533709406.mp3,Non-Canonical
23989,8533709406.mp3,Non-Canonical
23990,0126447107.mp3,Crying
23991,0126447107.mp3,Non-Canonical
23992,0126447107.mp3,Canonical
23993,0126447107.mp3,Crying
23994,0126447107.mp3,Canonical
23995,0889502205.mp3,Junk
23996,0889502205.mp3,Non-Canonical
23997,0889502205.mp3,Crying
23998,0889502205.mp3,Crying
23999,0889502205.mp3,Crying
24000,5088947847.mp3,Non-Canonical
24001,5088947847.mp3,Laughing
24002,5088947847.mp3,Non-Canonical
24003,5088947847.mp3,Crying
24004,5088947847.mp3,Non-Canonical
24005,7549042386.mp3,Junk
24006,7549042386.mp3,Junk
24007,7549042386.mp3,Junk
24008,7549042386.mp3,Canonical
24009,7549042386.mp3,Non-Canonical
24010,9415649213.mp3,Junk
24011,9415649213.mp3,Junk
24012,9415649213.mp3,Junk
24013,9415649213.mp3,Junk
24014,9415649213.mp3,Junk
24015,9322743605.mp3,Non-Canonical
24016,9322743605.mp3,Junk
24017,9322743605.mp3,Junk
24018,9322743605.mp3,Junk
24019,9322743605.mp3,Laughing
24020,9313083146.mp3,Canonical
24021,9313083146.mp3,Junk
24022,9313083146.mp3,Junk
24023,9313083146.mp3,Junk
24024,9313083146.mp3,Junk
24025,1633749993.mp3,Junk
24026,1633749993.mp3,Junk
24027,1633749993.mp3,Junk
24028,1633749993.mp3,Junk
24029,1633749993.mp3,Junk
24030,0609879578.mp3,Junk
24031,0609879578.mp3,Junk
24032,0609879578.mp3,Junk
24033,0609879578.mp3,Junk
24034,0609879578.mp3,Canonical
24035,1264406204.mp3,Junk
24036,1264406204.mp3,Junk
24037,1264406204.mp3,Junk
24038,1264406204.mp3,Junk
24039,1264406204.mp3,Junk
24040,2043745658.mp3,Junk
24041,2043745658.mp3,Non-Canonical
24042,2043745658.mp3,Junk
24043,2043745658.mp3,Non-Canonical
24044,2043745658.mp3,Non-Canonical
24045,3353879658.mp3,Non-Canonical
24046,3353879658.mp3,Junk
24047,3353879658.mp3,Junk
24048,3353879658.mp3,Junk
24049,3353879658.mp3,Junk
24050,6135052523.mp3,Canonical
24051,6135052523.mp3,Canonical
24052,6135052523.mp3,Non-Canonical
24053,6135052523.mp3,Non-Canonical
24054,6135052523.mp3,Non-Canonical
24055,8328880317.mp3,Junk
24056,8328880317.mp3,Canonical
24057,8328880317.mp3,Non-Canonical
24058,8328880317.mp3,Junk
24059,8328880317.mp3,Junk
24060,6054152556.mp3,Junk
24061,6054152556.mp3,Junk
24062,6054152556.mp3,Junk
24063,6054152556.mp3,Junk
24064,6054152556.mp3,Junk
24065,9626245845.mp3,Junk
24066,9626245845.mp3,Junk
24067,9626245845.mp3,Junk
24068,9626245845.mp3,Junk
24069,9626245845.mp3,Junk
24070,1949603858.mp3,Junk
24071,1949603858.mp3,Junk
24072,1949603858.mp3,Junk
24073,1949603858.mp3,Junk
24074,1949603858.mp3,Junk
24075,6764122402.mp3,Junk
24076,6764122402.mp3,Junk
24077,6764122402.mp3,Junk
24078,6764122402.mp3,Junk
24079,6764122402.mp3,Junk
24080,5328032441.mp3,Junk
24081,5328032441.mp3,Junk
24082,5328032441.mp3,Junk
24083,5328032441.mp3,Junk
24084,5328032441.mp3,Junk
24085,8748950439.mp3,Laughing
24086,8748950439.mp3,Non-Canonical
24087,8748950439.mp3,Non-Canonical
24088,8748950439.mp3,Canonical
24089,8748950439.mp3,Crying
24090,2401659809.mp3,Junk
24091,2401659809.mp3,Non-Canonical
24092,2401659809.mp3,Crying
24093,2401659809.mp3,Non-Canonical
24094,2401659809.mp3,Junk
24095,1867691664.mp3,Non-Canonical
24096,1867691664.mp3,Non-Canonical
24097,1867691664.mp3,Non-Canonical
24098,1867691664.mp3,Crying
24099,1867691664.mp3,Non-Canonical
24100,8737959803.mp3,Non-Canonical
24101,8737959803.mp3,Non-Canonical
24102,8737959803.mp3,Crying
24103,8737959803.mp3,Non-Canonical
24104,8737959803.mp3,Crying
24105,4183093797.mp3,Canonical
24106,4183093797.mp3,Non-Canonical
24107,4183093797.mp3,Canonical
24108,4183093797.mp3,Non-Canonical
24109,4183093797.mp3,Crying
24110,2323474853.mp3,Crying
24111,2323474853.mp3,Non-Canonical
24112,2323474853.mp3,Non-Canonical
24113,2323474853.mp3,Crying
24114,2323474853.mp3,Non-Canonical
24115,4960950664.mp3,Crying
24116,4960950664.mp3,Crying
24117,4960950664.mp3,Non-Canonical
