idx,AudioData,Answer
4497,7877268388.mp3,Non-Canonical
4498,7877268388.mp3,Non-Canonical
4499,7748728111.mp3,Non-Canonical
4500,7748728111.mp3,Non-Canonical
4501,7748728111.mp3,Laughing
4502,7748728111.mp3,Non-Canonical
4503,7748728111.mp3,Non-Canonical
4504,1732851151.mp3,Non-Canonical
4505,7067812585.mp3,Non-Canonical
4506,7067812585.mp3,Non-Canonical
4507,7067812585.mp3,Non-Canonical
4508,7067812585.mp3,Non-Canonical
4509,2762158086.mp3,Non-Canonical
4510,2762158086.mp3,Non-Canonical
4511,2762158086.mp3,Non-Canonical
4512,2762158086.mp3,Non-Canonical
4513,2762158086.mp3,Non-Canonical
4514,2392966018.mp3,Non-Canonical
4515,2392966018.mp3,Non-Canonical
4516,2392966018.mp3,Non-Canonical
4517,2392966018.mp3,Canonical
4518,0054579957.mp3,Junk
4519,0054579957.mp3,Junk
4520,0054579957.mp3,Junk
4521,0054579957.mp3,Junk
4522,0054579957.mp3,Junk
4523,2313227123.mp3,Non-Canonical
4524,7936744335.mp3,Crying
4525,7936744335.mp3,Canonical
4526,7936744335.mp3,Non-Canonical
4527,6952797056.mp3,Non-Canonical
4528,6952797056.mp3,Non-Canonical
4529,6952797056.mp3,Non-Canonical
4530,6952797056.mp3,Crying
4531,4709713560.mp3,Junk
4532,4709713560.mp3,Junk
4533,4709713560.mp3,Junk
4534,4709713560.mp3,Junk
4535,4709713560.mp3,Junk
4536,3511780701.mp3,Non-Canonical
4537,3511780701.mp3,Non-Canonical
4538,3511780701.mp3,Non-Canonical
4539,3511780701.mp3,Non-Canonical
4540,3511780701.mp3,Non-Canonical
4541,9813165154.mp3,Non-Canonical
4542,9813165154.mp3,Canonical
4543,9813165154.mp3,Non-Canonical
4544,6366921654.mp3,Non-Canonical
4545,0028693968.mp3,Non-Canonical
4546,0028693968.mp3,Non-Canonical
4547,0028693968.mp3,Non-Canonical
4548,0241213807.mp3,Non-Canonical
4549,0241213807.mp3,Non-Canonical
4550,0241213807.mp3,Non-Canonical
4551,0279641858.mp3,Non-Canonical
4552,0279641858.mp3,Junk
4553,0279641858.mp3,Non-Canonical
4554,0279641858.mp3,Non-Canonical
4555,0279641858.mp3,Junk
4556,9030830111.mp3,Non-Canonical
4557,9030830111.mp3,Non-Canonical
4558,9030830111.mp3,Non-Canonical
4559,9030830111.mp3,Non-Canonical
4560,9030830111.mp3,Crying
4561,9874183345.mp3,Junk
4562,9874183345.mp3,Junk
4563,9874183345.mp3,Junk
4564,3838234447.mp3,Non-Canonical
4565,3838234447.mp3,Non-Canonical
4566,3838234447.mp3,Non-Canonical
4567,3838234447.mp3,Crying
4568,9819561990.mp3,Junk
4569,9819561990.mp3,Crying
4570,9819561990.mp3,Non-Canonical
4571,9819561990.mp3,Non-Canonical
4572,9950122485.mp3,Junk
4573,9950122485.mp3,Junk
4574,9950122485.mp3,Junk
4575,9950122485.mp3,Junk
4576,8701821567.mp3,Junk
4577,8701821567.mp3,Non-Canonical
4578,8701821567.mp3,Non-Canonical
4579,0950855473.mp3,Non-Canonical
4580,0950855473.mp3,Non-Canonical
4581,0950855473.mp3,Non-Canonical
4582,0950855473.mp3,Non-Canonical
4583,6650573237.mp3,Laughing
4584,6650573237.mp3,Non-Canonical
4585,6650573237.mp3,Non-Canonical
4586,6650573237.mp3,Non-Canonical
4587,6650573237.mp3,Crying
4588,0563040244.mp3,Non-Canonical
4589,0563040244.mp3,Non-Canonical
4590,0563040244.mp3,Non-Canonical
4591,2383371120.mp3,Junk
4592,2383371120.mp3,Non-Canonical
4593,2383371120.mp3,Non-Canonical
4594,2383371120.mp3,Non-Canonical
4595,2383371120.mp3,Canonical
4596,8779969903.mp3,Non-Canonical
4597,8779969903.mp3,Non-Canonical
4598,8779969903.mp3,Non-Canonical
4599,8779969903.mp3,Non-Canonical
4600,8779969903.mp3,Non-Canonical
4601,5133679691.mp3,Junk
4602,5133679691.mp3,Junk
4603,5133679691.mp3,Non-Canonical
4604,5133679691.mp3,Non-Canonical
4605,5133679691.mp3,Non-Canonical
4606,2186452746.mp3,Laughing
4607,2186452746.mp3,Non-Canonical
4608,3292791678.mp3,Non-Canonical
4609,3292791678.mp3,Non-Canonical
4610,3292791678.mp3,Non-Canonical
4611,3292791678.mp3,Non-Canonical
4612,3292791678.mp3,Laughing
4613,5304628377.mp3,Junk
4614,5304628377.mp3,Non-Canonical
4615,5304628377.mp3,Non-Canonical
4616,6046573403.mp3,Non-Canonical
4617,6046573403.mp3,Non-Canonical
4618,6046573403.mp3,Junk
4619,8562142902.mp3,Non-Canonical
4620,8562142902.mp3,Non-Canonical
4621,5998350421.mp3,Non-Canonical
4622,5998350421.mp3,Canonical
4623,5998350421.mp3,Non-Canonical
4624,5998350421.mp3,Non-Canonical
4625,5998350421.mp3,Non-Canonical
4626,9200069621.mp3,Non-Canonical
4627,9200069621.mp3,Non-Canonical
4628,9200069621.mp3,Non-Canonical
4629,7109057979.mp3,Laughing
4630,7109057979.mp3,Junk
4631,7109057979.mp3,Canonical
4632,7109057979.mp3,Non-Canonical
4633,0657188852.mp3,Non-Canonical
4634,0657188852.mp3,Non-Canonical
4635,0657188852.mp3,Junk
4636,0657188852.mp3,Non-Canonical
4637,8711107491.mp3,Non-Canonical
4638,8711107491.mp3,Non-Canonical
4639,8711107491.mp3,Non-Canonical
4640,8376494736.mp3,Junk
4641,8376494736.mp3,Junk
4642,8376494736.mp3,Junk
4643,3883048237.mp3,Non-Canonical
4644,3883048237.mp3,Non-Canonical
4645,3883048237.mp3,Non-Canonical
4646,3883048237.mp3,Non-Canonical
4647,8205116778.mp3,Non-Canonical
4648,8205116778.mp3,Junk
4649,5364983920.mp3,Crying
4650,5364983920.mp3,Non-Canonical
4651,5364983920.mp3,Crying
4652,0720516660.mp3,Non-Canonical
4653,6176143783.mp3,Non-Canonical
4654,6176143783.mp3,Non-Canonical
4655,6176143783.mp3,Non-Canonical
4656,6176143783.mp3,Non-Canonical
4657,8294177052.mp3,Non-Canonical
4658,8294177052.mp3,Non-Canonical
4659,8294177052.mp3,Non-Canonical
4660,4232564262.mp3,Non-Canonical
4661,4232564262.mp3,Crying
4662,4232564262.mp3,Non-Canonical
4663,9277970570.mp3,Non-Canonical
4664,9277970570.mp3,Non-Canonical
4665,9277970570.mp3,Non-Canonical
4666,9277970570.mp3,Non-Canonical
4667,9965629952.mp3,Non-Canonical
4668,9965629952.mp3,Crying
4669,9965629952.mp3,Non-Canonical
4670,9965629952.mp3,Non-Canonical
4671,9965629952.mp3,Crying
4672,0150775922.mp3,Non-Canonical
4673,0150775922.mp3,Junk
4674,0150775922.mp3,Non-Canonical
4675,0150775922.mp3,Non-Canonical
4676,9869621022.mp3,Crying
4677,9869621022.mp3,Non-Canonical
4678,9869621022.mp3,Canonical
4679,9869621022.mp3,Canonical
4680,9869621022.mp3,Laughing
4681,7474458455.mp3,Non-Canonical
4682,7474458455.mp3,Junk
4683,7474458455.mp3,Non-Canonical
4684,7474458455.mp3,Non-Canonical
4685,6760157138.mp3,Laughing
4686,6760157138.mp3,Laughing
4687,6760157138.mp3,Laughing
4688,6760157138.mp3,Non-Canonical
4689,4837133853.mp3,Laughing
4690,4837133853.mp3,Canonical
4691,4837133853.mp3,Laughing
4692,1152455252.mp3,Non-Canonical
4693,1152455252.mp3,Non-Canonical
4694,1152455252.mp3,Non-Canonical
4695,1152455252.mp3,Non-Canonical
4696,1268918671.mp3,Junk
4697,1268918671.mp3,Non-Canonical
4698,9283476470.mp3,Non-Canonical
4699,9283476470.mp3,Canonical
4700,9283476470.mp3,Canonical
4701,9283476470.mp3,Non-Canonical
4702,9283476470.mp3,Non-Canonical
4703,4572982571.mp3,Junk
4704,4572982571.mp3,Laughing
4705,4572982571.mp3,Junk
4706,4572982571.mp3,Junk
4707,4572982571.mp3,Junk
4708,3400334176.mp3,Junk
4709,3400334176.mp3,Canonical
4710,3400334176.mp3,Canonical
4711,8105831726.mp3,Non-Canonical
4712,8105831726.mp3,Junk
4713,8105831726.mp3,Laughing
4714,5096403780.mp3,Crying
4715,5096403780.mp3,Non-Canonical
4716,4947076249.mp3,Non-Canonical
4717,4947076249.mp3,Laughing
4718,4947076249.mp3,Non-Canonical
4719,4947076249.mp3,Laughing
4720,6724080389.mp3,Non-Canonical
4721,6724080389.mp3,Canonical
4722,6724080389.mp3,Junk
4723,6724080389.mp3,Junk
4724,0947753854.mp3,Non-Canonical
4725,0947753854.mp3,Junk
4726,0947753854.mp3,Junk
4727,0947753854.mp3,Junk
4728,3343368239.mp3,Junk
4729,3343368239.mp3,Non-Canonical
4730,3343368239.mp3,Junk
4731,3343368239.mp3,Junk
4732,2345207085.mp3,Non-Canonical
4733,2345207085.mp3,Junk
4734,2345207085.mp3,Junk
4735,7440643059.mp3,Junk
4736,7440643059.mp3,Junk
4737,7440643059.mp3,Junk
4738,0614400848.mp3,Junk
4739,0614400848.mp3,Junk
4740,0614400848.mp3,Junk
4741,0614400848.mp3,Junk
4742,0614400848.mp3,Junk
4743,8592207187.mp3,Junk
4744,8592207187.mp3,Junk
4745,8592207187.mp3,Junk
4746,8592207187.mp3,Junk
4747,2167592682.mp3,Non-Canonical
4748,2167592682.mp3,Non-Canonical
4749,2167592682.mp3,Non-Canonical
4750,2167592682.mp3,Crying
4751,2192749344.mp3,Junk
4752,2192749344.mp3,Non-Canonical
4753,2192749344.mp3,Non-Canonical
4754,2192749344.mp3,Junk
4755,2192749344.mp3,Junk
4756,5777305151.mp3,Canonical
4757,5777305151.mp3,Junk
4758,5777305151.mp3,Junk
4759,3055368675.mp3,Non-Canonical
4760,3055368675.mp3,Canonical
4761,3055368675.mp3,Non-Canonical
4762,4029830413.mp3,Non-Canonical
4763,4029830413.mp3,Non-Canonical
4764,4029830413.mp3,Non-Canonical
4765,4029830413.mp3,Non-Canonical
4766,4523715317.mp3,Non-Canonical
4767,4523715317.mp3,Non-Canonical
4768,4523715317.mp3,Canonical
4769,4523715317.mp3,Laughing
4770,8176642428.mp3,Junk
4771,8176642428.mp3,Non-Canonical
4772,8176642428.mp3,Laughing
4773,8176642428.mp3,Canonical
4774,8176642428.mp3,Non-Canonical
4775,2143501204.mp3,Non-Canonical
4776,2143501204.mp3,Junk
4777,2143501204.mp3,Canonical
4778,2217397994.mp3,Laughing
4779,2217397994.mp3,Canonical
4780,2217397994.mp3,Junk
4781,5373796761.mp3,Non-Canonical
4782,5373796761.mp3,Non-Canonical
4783,5373796761.mp3,Non-Canonical
4784,5373796761.mp3,Non-Canonical
4785,5373796761.mp3,Non-Canonical
4786,5365267947.mp3,Non-Canonical
4787,5365267947.mp3,Non-Canonical
4788,5365267947.mp3,Non-Canonical
4789,5365267947.mp3,Canonical
4790,5365267947.mp3,Non-Canonical
4791,0087611209.mp3,Non-Canonical
4792,0087611209.mp3,Canonical
4793,0087611209.mp3,Non-Canonical
4794,2084453106.mp3,Laughing
4795,2084453106.mp3,Non-Canonical
4796,2084453106.mp3,Non-Canonical
4797,2084453106.mp3,Non-Canonical
4798,2084453106.mp3,Non-Canonical
4799,9749599856.mp3,Non-Canonical
4800,9749599856.mp3,Non-Canonical
4801,9749599856.mp3,Non-Canonical
4802,2336170691.mp3,Canonical
4803,2336170691.mp3,Non-Canonical
4804,2336170691.mp3,Non-Canonical
4805,2336170691.mp3,Non-Canonical
4806,2336170691.mp3,Non-Canonical
4807,8496885971.mp3,Junk
4808,8496885971.mp3,Junk
4809,8496885971.mp3,Junk
4810,8496885971.mp3,Junk
4811,8496885971.mp3,Junk
4812,0598814310.mp3,Junk
4813,0598814310.mp3,Non-Canonical
4814,0598814310.mp3,Junk
4815,0598814310.mp3,Non-Canonical
4816,0598814310.mp3,Junk
4817,6769701884.mp3,Non-Canonical
4818,6769701884.mp3,Non-Canonical
4819,6769701884.mp3,Laughing
4820,1428751148.mp3,Non-Canonical
4821,1428751148.mp3,Non-Canonical
4822,1428751148.mp3,Non-Canonical
4823,1428751148.mp3,Non-Canonical
4824,9543898255.mp3,Junk
4825,9543898255.mp3,Junk
4826,9543898255.mp3,Non-Canonical
4827,4183092414.mp3,Junk
4828,4183092414.mp3,Non-Canonical
4829,4183092414.mp3,Junk
4830,4183092414.mp3,Non-Canonical
4831,4183092414.mp3,Junk
4832,1096941851.mp3,Junk
4833,1096941851.mp3,Junk
4834,1096941851.mp3,Junk
4835,1096941851.mp3,Junk
4836,8520596645.mp3,Junk
4837,8520596645.mp3,Non-Canonical
4838,3825534531.mp3,Junk
4839,3825534531.mp3,Junk
4840,3825534531.mp3,Junk
4841,6797263941.mp3,Non-Canonical
4842,6797263941.mp3,Non-Canonical
4843,6797263941.mp3,Junk
4844,2242964059.mp3,Non-Canonical
4845,2242964059.mp3,Non-Canonical
4846,2242964059.mp3,Non-Canonical
4847,2242964059.mp3,Crying
4848,8598132522.mp3,Junk
4849,8598132522.mp3,Non-Canonical
4850,8598132522.mp3,Crying
4851,4976300527.mp3,Non-Canonical
4852,4976300527.mp3,Non-Canonical
4853,4976300527.mp3,Non-Canonical
4854,4976300527.mp3,Non-Canonical
4855,4976300527.mp3,Non-Canonical
4856,7550156766.mp3,Non-Canonical
4857,7550156766.mp3,Non-Canonical
4858,7550156766.mp3,Non-Canonical
4859,7550156766.mp3,Non-Canonical
4860,7550156766.mp3,Non-Canonical
4861,5647617237.mp3,Non-Canonical
4862,5647617237.mp3,Non-Canonical
4863,5647617237.mp3,Canonical
4864,5647617237.mp3,Non-Canonical
4865,5647617237.mp3,Non-Canonical
4866,8881044171.mp3,Non-Canonical
4867,8881044171.mp3,Non-Canonical
4868,3268721122.mp3,Junk
4869,3268721122.mp3,Canonical
4870,3268721122.mp3,Non-Canonical
4871,3268721122.mp3,Laughing
4872,3268721122.mp3,Junk
4873,3558848181.mp3,Junk
4874,3558848181.mp3,Non-Canonical
4875,3558848181.mp3,Non-Canonical
4876,1299919509.mp3,Canonical
4877,1299919509.mp3,Non-Canonical
4878,1299919509.mp3,Non-Canonical
4879,1299919509.mp3,Non-Canonical
4880,7835938875.mp3,Non-Canonical
4881,7835938875.mp3,Laughing
4882,7835938875.mp3,Canonical
4883,9200337749.mp3,Junk
4884,9200337749.mp3,Non-Canonical
4885,9200337749.mp3,Crying
4886,9200337749.mp3,Crying
4887,0634491594.mp3,Crying
4888,0634491594.mp3,Non-Canonical
4889,0634491594.mp3,Non-Canonical
4890,0634491594.mp3,Laughing
4891,4330395858.mp3,Non-Canonical
4892,4330395858.mp3,Non-Canonical
4893,4330395858.mp3,Crying
4894,4330395858.mp3,Non-Canonical
4895,4316403591.mp3,Canonical
4896,4316403591.mp3,Non-Canonical
4897,4316403591.mp3,Canonical
4898,4316403591.mp3,Non-Canonical
4899,4371302793.mp3,Crying
4900,4371302793.mp3,Non-Canonical
4901,9260010750.mp3,Non-Canonical
4902,9260010750.mp3,Crying
4903,9260010750.mp3,Non-Canonical
4904,9260010750.mp3,Non-Canonical
4905,9260010750.mp3,Crying
4906,0262844408.mp3,Non-Canonical
4907,0262844408.mp3,Non-Canonical
4908,0262844408.mp3,Non-Canonical
4909,7865740995.mp3,Laughing
4910,7865740995.mp3,Laughing
4911,7865740995.mp3,Laughing
4912,7865740995.mp3,Non-Canonical
4913,9341493979.mp3,Non-Canonical
4914,9341493979.mp3,Junk
4915,9341493979.mp3,Junk
4916,9341493979.mp3,Crying
4917,9341493979.mp3,Junk
4918,6760100481.mp3,Non-Canonical
4919,6760100481.mp3,Non-Canonical
4920,6760100481.mp3,Non-Canonical
4921,6760100481.mp3,Non-Canonical
4922,8400389692.mp3,Junk
4923,8400389692.mp3,Junk
4924,8400389692.mp3,Junk
4925,8400389692.mp3,Non-Canonical
4926,8400389692.mp3,Junk
4927,1653632519.mp3,Laughing
4928,1653632519.mp3,Non-Canonical
4929,1653632519.mp3,Non-Canonical
4930,1653632519.mp3,Laughing
4931,1653632519.mp3,Canonical
4932,4635302545.mp3,Non-Canonical
4933,4635302545.mp3,Canonical
4934,4635302545.mp3,Crying
4935,4635302545.mp3,Non-Canonical
4936,9900317778.mp3,Non-Canonical
4937,9900317778.mp3,Non-Canonical
4938,9900317778.mp3,Non-Canonical
4939,9900317778.mp3,Crying
4940,8566686887.mp3,Non-Canonical
4941,8566686887.mp3,Non-Canonical
4942,8566686887.mp3,Non-Canonical
4943,8566686887.mp3,Non-Canonical
4944,8566686887.mp3,Non-Canonical
4945,1243538391.mp3,Canonical
4946,1243538391.mp3,Non-Canonical
4947,1243538391.mp3,Non-Canonical
4948,1243538391.mp3,Non-Canonical
4949,9710845553.mp3,Non-Canonical
4950,9710845553.mp3,Non-Canonical
4951,9710845553.mp3,Non-Canonical
4952,9710845553.mp3,Non-Canonical
4953,8566365077.mp3,Canonical
4954,8566365077.mp3,Non-Canonical
4955,8566365077.mp3,Non-Canonical
4956,8566365077.mp3,Non-Canonical
4957,8566365077.mp3,Non-Canonical
4958,3947019174.mp3,Non-Canonical
4959,3947019174.mp3,Non-Canonical
4960,3947019174.mp3,Non-Canonical
4961,3947019174.mp3,Non-Canonical
4962,3947019174.mp3,Canonical
4963,6248446813.mp3,Non-Canonical
4964,6248446813.mp3,Non-Canonical
4965,6248446813.mp3,Non-Canonical
4966,6248446813.mp3,Canonical
4967,6248446813.mp3,Non-Canonical
4968,4183143702.mp3,Non-Canonical
4969,4183143702.mp3,Non-Canonical
4970,4183143702.mp3,Canonical
4971,4183143702.mp3,Non-Canonical
4972,7284510604.mp3,Junk
4973,7284510604.mp3,Non-Canonical
4974,7284510604.mp3,Non-Canonical
4975,0726185409.mp3,Canonical
4976,0726185409.mp3,Junk
4977,0726185409.mp3,Canonical
4978,0726185409.mp3,Non-Canonical
4979,0726185409.mp3,Junk
4980,3413485106.mp3,Non-Canonical
4981,3413485106.mp3,Canonical
4982,3413485106.mp3,Non-Canonical
4983,6307392325.mp3,Non-Canonical
4984,6307392325.mp3,Non-Canonical
4985,4331514675.mp3,Non-Canonical
4986,4331514675.mp3,Non-Canonical
4987,4331514675.mp3,Non-Canonical
4988,3625691635.mp3,Canonical
4989,3625691635.mp3,Crying
4990,3625691635.mp3,Laughing
4991,3625691635.mp3,Non-Canonical
4992,3625691635.mp3,Junk
4993,4530038827.mp3,Non-Canonical
4994,4530038827.mp3,Non-Canonical
4995,4530038827.mp3,Non-Canonical
4996,4530038827.mp3,Non-Canonical
4997,4530038827.mp3,Non-Canonical
4998,8043959247.mp3,Non-Canonical
4999,8043959247.mp3,Crying
5000,8043959247.mp3,Canonical
5001,8043959247.mp3,Non-Canonical
5002,8043959247.mp3,Canonical
5003,0044808971.mp3,Non-Canonical
5004,0044808971.mp3,Non-Canonical
5005,0044808971.mp3,Non-Canonical
5006,0044808971.mp3,Junk
5007,0044808971.mp3,Non-Canonical
5008,8410668848.mp3,Canonical
5009,8410668848.mp3,Non-Canonical
5010,8410668848.mp3,Non-Canonical
5011,9916952634.mp3,Canonical
5012,9916952634.mp3,Non-Canonical
5013,8827125848.mp3,Non-Canonical
5014,8827125848.mp3,Crying
5015,8827125848.mp3,Non-Canonical
5016,8827125848.mp3,Non-Canonical
5017,8827125848.mp3,Crying
5018,4453998598.mp3,Laughing
5019,4453998598.mp3,Non-Canonical
5020,4453998598.mp3,Non-Canonical
5021,4453998598.mp3,Non-Canonical
5022,4453998598.mp3,Non-Canonical
5023,9166024416.mp3,Non-Canonical
5024,9166024416.mp3,Non-Canonical
5025,9166024416.mp3,Non-Canonical
5026,9166024416.mp3,Non-Canonical
5027,1316433858.mp3,Junk
5028,1316433858.mp3,Non-Canonical
5029,1316433858.mp3,Non-Canonical
5030,1316433858.mp3,Junk
5031,1316433858.mp3,Junk
5032,7995688893.mp3,Non-Canonical
5033,7995688893.mp3,Non-Canonical
5034,7995688893.mp3,Junk
5035,7995688893.mp3,Non-Canonical
5036,8919087507.mp3,Canonical
5037,8919087507.mp3,Non-Canonical
5038,8919087507.mp3,Non-Canonical
5039,7576185381.mp3,Non-Canonical
5040,7576185381.mp3,Canonical
5041,7576185381.mp3,Non-Canonical
5042,7576185381.mp3,Non-Canonical
5043,5726362294.mp3,Junk
5044,5726362294.mp3,Non-Canonical
5045,5726362294.mp3,Non-Canonical
5046,5726362294.mp3,Non-Canonical
5047,5726362294.mp3,Non-Canonical
5048,7002466843.mp3,Crying
5049,7002466843.mp3,Non-Canonical
5050,7002466843.mp3,Non-Canonical
5051,7002466843.mp3,Non-Canonical
5052,9227536507.mp3,Non-Canonical
5053,9227536507.mp3,Non-Canonical
5054,9227536507.mp3,Non-Canonical
5055,6242007410.mp3,Junk
5056,6242007410.mp3,Non-Canonical
5057,6242007410.mp3,Canonical
5058,6242007410.mp3,Canonical
5059,6242007410.mp3,Junk
5060,6007496991.mp3,Non-Canonical
5061,6007496991.mp3,Non-Canonical
5062,6007496991.mp3,Junk
5063,0158303495.mp3,Non-Canonical
5064,0727209892.mp3,Non-Canonical
5065,0727209892.mp3,Laughing
5066,2553919042.mp3,Laughing
5067,2553919042.mp3,Non-Canonical
5068,2553919042.mp3,Non-Canonical
5069,2553919042.mp3,Non-Canonical
5070,2553919042.mp3,Non-Canonical
5071,2709241273.mp3,Non-Canonical
5072,2709241273.mp3,Canonical
5073,1485111167.mp3,Non-Canonical
5074,1485111167.mp3,Canonical
5075,1485111167.mp3,Canonical
5076,1485111167.mp3,Non-Canonical
5077,1485111167.mp3,Crying
5078,5154822552.mp3,Non-Canonical
5079,5154822552.mp3,Laughing
5080,5154822552.mp3,Laughing
5081,5154822552.mp3,Non-Canonical
5082,7053041256.mp3,Non-Canonical
5083,7053041256.mp3,Non-Canonical
5084,7053041256.mp3,Laughing
5085,7053041256.mp3,Non-Canonical
5086,7053041256.mp3,Non-Canonical
5087,5392168684.mp3,Junk
5088,5392168684.mp3,Non-Canonical
5089,8224436391.mp3,Junk
5090,8224436391.mp3,Non-Canonical
5091,8224436391.mp3,Canonical
5092,8224436391.mp3,Non-Canonical
5093,8224436391.mp3,Non-Canonical
5094,1686222790.mp3,Junk
5095,2454769871.mp3,Laughing
5096,2454769871.mp3,Laughing
5097,0629951650.mp3,Crying
5098,0629951650.mp3,Canonical
5099,0629951650.mp3,Non-Canonical
5100,0629951650.mp3,Non-Canonical
5101,0629951650.mp3,Junk
5102,3087870831.mp3,Laughing
5103,3087870831.mp3,Laughing
5104,2678167325.mp3,Canonical
5105,2678167325.mp3,Junk
5106,2678167325.mp3,Non-Canonical
5107,2678167325.mp3,Canonical
5108,2678167325.mp3,Canonical
5109,1797157514.mp3,Crying
5110,1797157514.mp3,Junk
5111,1797157514.mp3,Non-Canonical
5112,4643048480.mp3,Non-Canonical
5113,4643048480.mp3,Non-Canonical
5114,4643048480.mp3,Non-Canonical
5115,4643048480.mp3,Non-Canonical
5116,4643048480.mp3,Non-Canonical
5117,0980672390.mp3,Non-Canonical
5118,0980672390.mp3,Crying
5119,6251578095.mp3,Junk
5120,6251578095.mp3,Junk
5121,6251578095.mp3,Junk
5122,6251578095.mp3,Junk
5123,6251578095.mp3,Laughing
5124,4606538774.mp3,Non-Canonical
5125,4606538774.mp3,Non-Canonical
5126,4606538774.mp3,Non-Canonical
5127,4606538774.mp3,Canonical
5128,4606538774.mp3,Non-Canonical
5129,0407772047.mp3,Non-Canonical
5130,0407772047.mp3,Non-Canonical
5131,0407772047.mp3,Non-Canonical
5132,7854234245.mp3,Non-Canonical
5133,9792155105.mp3,Non-Canonical
5134,9792155105.mp3,Laughing
5135,9792155105.mp3,Crying
5136,2524001187.mp3,Non-Canonical
5137,2524001187.mp3,Crying
5138,2524001187.mp3,Non-Canonical
5139,2524001187.mp3,Crying
5140,6658427517.mp3,Crying
5141,6658427517.mp3,Junk
5142,6658427517.mp3,Non-Canonical
5143,6658427517.mp3,Non-Canonical
5144,4105757424.mp3,Non-Canonical
5145,4105757424.mp3,Non-Canonical
5146,4105757424.mp3,Non-Canonical
5147,3490241999.mp3,Non-Canonical
5148,3490241999.mp3,Non-Canonical
5149,3490241999.mp3,Non-Canonical
5150,3490241999.mp3,Non-Canonical
5151,3490241999.mp3,Junk
5152,0370993468.mp3,Non-Canonical
5153,0370993468.mp3,Non-Canonical
5154,0370993468.mp3,Non-Canonical
5155,0370993468.mp3,Non-Canonical
5156,7412308323.mp3,Non-Canonical
5157,7412308323.mp3,Junk
5158,7412308323.mp3,Canonical
5159,3721446990.mp3,Non-Canonical
5160,3721446990.mp3,Non-Canonical
5161,3721446990.mp3,Non-Canonical
5162,3721446990.mp3,Non-Canonical
5163,3721446990.mp3,Non-Canonical
5164,3070671213.mp3,Non-Canonical
5165,3070671213.mp3,Non-Canonical
5166,8808466706.mp3,Non-Canonical
5167,8808466706.mp3,Canonical
5168,8009201537.mp3,Non-Canonical
5169,8009201537.mp3,Canonical
5170,8009201537.mp3,Non-Canonical
5171,8009201537.mp3,Canonical
5172,8009201537.mp3,Non-Canonical
5173,0190047101.mp3,Laughing
5174,0190047101.mp3,Non-Canonical
5175,0190047101.mp3,Non-Canonical
5176,0190047101.mp3,Non-Canonical
5177,4347977219.mp3,Non-Canonical
5178,4347977219.mp3,Crying
5179,4347977219.mp3,Non-Canonical
5180,4347977219.mp3,Crying
5181,6591128248.mp3,Non-Canonical
5182,6591128248.mp3,Non-Canonical
5183,6591128248.mp3,Non-Canonical
5184,6591128248.mp3,Non-Canonical
5185,6680412020.mp3,Non-Canonical
5186,6680412020.mp3,Non-Canonical
5187,6680412020.mp3,Junk
5188,6680412020.mp3,Non-Canonical
5189,6680412020.mp3,Canonical
5190,8830580414.mp3,Non-Canonical
5191,8830580414.mp3,Non-Canonical
5192,8830580414.mp3,Non-Canonical
5193,8830580414.mp3,Non-Canonical
5194,2768689333.mp3,Non-Canonical
5195,2768689333.mp3,Non-Canonical
5196,2768689333.mp3,Non-Canonical
5197,2768689333.mp3,Non-Canonical
5198,2768689333.mp3,Non-Canonical
5199,2114232031.mp3,Non-Canonical
5200,2114232031.mp3,Non-Canonical
5201,2114232031.mp3,Non-Canonical
5202,2114232031.mp3,Laughing
5203,2114232031.mp3,Non-Canonical
5204,2537522415.mp3,Non-Canonical
5205,2537522415.mp3,Crying
5206,2537522415.mp3,Non-Canonical
5207,2537522415.mp3,Non-Canonical
5208,2537522415.mp3,Non-Canonical
5209,1113105251.mp3,Non-Canonical
5210,1113105251.mp3,Canonical
5211,1113105251.mp3,Non-Canonical
5212,6234186840.mp3,Junk
5213,6415263485.mp3,Non-Canonical
5214,6415263485.mp3,Non-Canonical
5215,6415263485.mp3,Non-Canonical
5216,6415263485.mp3,Non-Canonical
5217,6415263485.mp3,Non-Canonical
5218,5797719965.mp3,Crying
5219,5797719965.mp3,Non-Canonical
5220,5797719965.mp3,Non-Canonical
5221,5797719965.mp3,Non-Canonical
5222,5797719965.mp3,Non-Canonical
5223,9902522439.mp3,Non-Canonical
5224,9902522439.mp3,Non-Canonical
5225,6656097869.mp3,Laughing
5226,6656097869.mp3,Crying
5227,6656097869.mp3,Junk
5228,6656097869.mp3,Non-Canonical
5229,6656097869.mp3,Crying
5230,8262457082.mp3,Non-Canonical
5231,8262457082.mp3,Non-Canonical
5232,5642823179.mp3,Non-Canonical
5233,5642823179.mp3,Laughing
5234,5642823179.mp3,Non-Canonical
5235,5642823179.mp3,Non-Canonical
5236,5642823179.mp3,Non-Canonical
5237,3170283965.mp3,Non-Canonical
5238,3170283965.mp3,Canonical
5239,3170283965.mp3,Non-Canonical
5240,3170283965.mp3,Non-Canonical
5241,8919629765.mp3,Non-Canonical
5242,8919629765.mp3,Non-Canonical
5243,8919629765.mp3,Non-Canonical
5244,4993524596.mp3,Canonical
5245,4993524596.mp3,Non-Canonical
5246,4993524596.mp3,Non-Canonical
5247,6779908580.mp3,Non-Canonical
