idx,Answer,Age,ChildID
8782913915,Canonical,43.14,3021_1
8741705985,Canonical,43.14,3021_1
2837260107,Non-Canonical,43.14,3021_1
4217516366,Non-Canonical,43.14,3021_1
2871769103,Non-Canonical,43.14,3021_1
6220615383,Non-Canonical,43.14,3021_1
1315197790,Non-Canonical,43.14,3021_1
9337615706,Non-Canonical,43.14,3021_1
4566645764,Non-Canonical,43.14,3021_1
6633920350,Non-Canonical,43.14,3021_1
5001839320,Non-Canonical,43.14,3021_1
7569678565,Non-Canonical,43.14,3021_1
1649633394,Non-Canonical,43.14,3021_1
9513565656,Non-Canonical,43.14,3021_1
2366874249,Non-Canonical,43.14,3021_1
8716929091,Non-Canonical,43.14,3021_1
5468479363,Non-Canonical,43.14,3021_1
9294926768,Non-Canonical,43.14,3021_1
6028331688,Non-Canonical,43.14,3021_1
8776174476,Non-Canonical,43.14,3021_1
5896601108,Non-Canonical,43.14,3021_1
3322311156,Non-Canonical,43.14,3021_1
3660683759,Non-Canonical,43.14,3021_1
9169245268,Non-Canonical,43.14,3021_1
9372947760,Non-Canonical,43.14,3021_1
2654726254,Non-Canonical,43.14,3021_1
3121030232,Non-Canonical,43.14,3021_1
1864551757,Non-Canonical,43.14,3021_1
0941012771,Non-Canonical,43.14,3021_1
0217406746,Non-Canonical,43.14,3021_1
3302923678,Non-Canonical,43.14,3021_1
1522329237,Non-Canonical,43.14,3021_1
0269142101,Non-Canonical,43.14,3021_1
0368914038,Non-Canonical,43.14,3021_1
8776449871,Non-Canonical,43.14,3021_1
6053196293,Non-Canonical,43.14,3021_1
5791314028,Non-Canonical,43.14,3021_1
4305224756,Non-Canonical,43.14,3021_1
0114934512,Non-Canonical,43.14,3021_1
2983489287,Non-Canonical,43.14,3021_1
4600836313,Non-Canonical,43.14,3021_1
9499732428,Non-Canonical,43.14,3021_1
5053227632,Non-Canonical,43.14,3021_1
0120583701,Non-Canonical,43.14,3021_1
4828603813,Non-Canonical,43.14,3021_1
2359445250,Non-Canonical,43.14,3021_1
2223291854,Non-Canonical,43.14,3021_1
5884639937,Non-Canonical,43.14,3021_1
9418106459,Junk,43.14,3021_1
2001292596,Non-Canonical,43.14,3021_1
4506454079,Non-Canonical,43.14,3021_1
6759233665,Non-Canonical,43.14,3021_1
2433149332,Non-Canonical,43.14,3021_1
3304883227,Non-Canonical,43.14,3021_1
7262964805,Non-Canonical,43.14,3021_1
3804973394,Non-Canonical,43.14,3021_1
0996531500,Non-Canonical,43.14,3021_1
2319869547,Non-Canonical,43.14,3021_1
3908315385,Non-Canonical,43.14,3021_1
9465049701,Non-Canonical,43.14,3021_1
1706369203,Non-Canonical,43.14,3021_1
1108269803,Non-Canonical,43.14,3021_1
6673485498,Non-Canonical,43.14,3021_1
3673609752,Non-Canonical,43.14,3021_1
5672792788,Non-Canonical,43.14,3021_1
4487858234,Non-Canonical,43.14,3021_1
8010739779,Non-Canonical,43.14,3021_1
0208179040,Non-Canonical,43.14,3021_1
4694853612,Non-Canonical,43.14,3021_1
6442824396,Junk,43.14,3021_1
4189499284,Non-Canonical,43.14,3021_1
5682120942,Non-Canonical,43.14,3021_1
3062972592,Non-Canonical,43.14,3021_1
1206567060,Non-Canonical,43.14,3021_1
7731658597,Non-Canonical,43.14,3021_1
7072293733,Non-Canonical,43.14,3021_1
2974300869,Non-Canonical,43.14,3021_1
7929898579,Non-Canonical,43.14,3021_1
0257806935,Non-Canonical,43.14,3021_1
8916882647,Laughing,43.14,3021_1
8900668038,Non-Canonical,43.14,3021_1
6138500575,Canonical,43.14,3021_1
5818668179,Non-Canonical,43.14,3021_1
7819038836,Non-Canonical,43.14,3021_1
0332979167,Non-Canonical,43.14,3021_1
4984197741,Non-Canonical,43.14,3021_1
6099678927,Non-Canonical,43.14,3021_1
6075822239,Non-Canonical,43.14,3021_1
8959406681,Non-Canonical,43.14,3021_1
4230882180,Non-Canonical,43.14,3021_1
2106696882,Junk,43.14,3021_1
9583926661,Non-Canonical,43.14,3021_1
0262495437,Non-Canonical,43.14,3021_1
3837004945,Non-Canonical,43.14,3021_1
1970774546,Non-Canonical,43.14,3021_1
2520898498,Non-Canonical,43.14,3021_1
6619530157,Non-Canonical,43.14,3021_1
5739419131,Non-Canonical,43.14,3021_1
8380978539,Non-Canonical,43.14,3021_1
4852163093,Non-Canonical,43.14,3021_1
4180773804,Non-Canonical,43.14,3021_1
7379058926,Non-Canonical,43.14,3021_1
6044780733,Non-Canonical,43.14,3021_1
8872227283,Non-Canonical,43.14,3021_1
5303678138,Non-Canonical,43.14,3021_1
9130162495,Non-Canonical,43.14,3021_1
8259899570,Non-Canonical,43.14,3021_1
1568123584,Laughing,43.14,3021_1
6805526974,Non-Canonical,43.14,3021_1
1270491324,Laughing,43.14,3021_1
0649530079,Laughing,43.14,3021_1
3738731692,Non-Canonical,43.14,3021_1
7206116784,Non-Canonical,43.14,3021_1
5510859445,Non-Canonical,43.14,3021_1
3148234273,Non-Canonical,43.14,3021_1
1812251123,Non-Canonical,43.14,3021_1
5991985150,Non-Canonical,43.14,3021_1
7748579089,Non-Canonical,43.14,3021_1
9578967771,Non-Canonical,43.14,3021_1
6959333546,Non-Canonical,43.14,3021_1
9659277227,Non-Canonical,43.14,3021_1
4639475190,Non-Canonical,43.14,3021_1
4897324195,Non-Canonical,43.14,3021_1
2263207422,Non-Canonical,43.14,3021_1
2494962609,Non-Canonical,43.14,3021_1
4722672359,Junk,43.14,3021_1
9679273688,Non-Canonical,43.14,3021_1
5898947947,Non-Canonical,43.14,3021_1
0617461835,Non-Canonical,43.14,3021_1
5099056204,Laughing,43.14,3021_1
9153959613,Non-Canonical,43.14,3021_1
9594412337,Non-Canonical,43.14,3021_1
2756707177,Non-Canonical,43.14,3021_1
8722003419,Non-Canonical,43.14,3021_1
4768681511,Junk,43.14,3021_1
1408037657,Non-Canonical,43.14,3021_1
7924846589,Non-Canonical,43.14,3021_1
8300694815,Non-Canonical,43.14,3021_1
0685530633,Non-Canonical,43.14,3021_1
8337655077,Non-Canonical,43.14,3021_1
3405456891,Non-Canonical,43.14,3021_1
0104958970,Non-Canonical,43.14,3021_1
3867925786,Non-Canonical,43.14,3021_1
1637372541,Non-Canonical,43.14,3021_1
5336788070,Junk,43.14,3021_1
9126833586,Non-Canonical,43.14,3021_1
7650637296,Non-Canonical,43.14,3021_1
8116358300,Non-Canonical,43.14,3021_1
7318704575,Non-Canonical,43.14,3021_1
1515392390,Non-Canonical,43.14,3021_1
0639783967,Non-Canonical,43.14,3021_1
9453645655,Laughing,43.14,3021_1
8215991877,Laughing,43.14,3021_1
7472508963,Junk,43.14,3021_1
7314235187,Non-Canonical,43.14,3021_1
1060186555,Non-Canonical,43.14,3021_1
9696923317,Junk,43.14,3021_1
3936959243,Junk,43.14,3021_1
1644600227,Crying,43.14,3021_1
8881693526,Non-Canonical,43.14,3021_1
6796898924,Non-Canonical,43.14,3021_1
0365141753,Non-Canonical,43.14,3021_1
4615207946,Non-Canonical,43.14,3021_1
7251705967,Non-Canonical,43.14,3021_1
1418760444,Non-Canonical,43.14,3021_1
7026057499,Non-Canonical,43.14,3021_1
1850633179,Non-Canonical,43.14,3021_1
0483156510,Non-Canonical,43.14,3021_1
4481634805,Non-Canonical,43.14,3021_1
8303596821,Non-Canonical,43.14,3021_1
8226434846,Non-Canonical,43.14,3021_1
4595749710,Non-Canonical,43.14,3021_1
8046649665,Non-Canonical,43.14,3021_1
7795394242,Junk,43.14,3021_1
0719410223,Non-Canonical,43.14,3021_1
3029429246,Non-Canonical,43.14,3021_1
7139440901,Non-Canonical,43.14,3021_1
5700672576,Non-Canonical,43.14,3021_1
0008532454,Non-Canonical,43.14,3021_1
7095039010,Non-Canonical,43.14,3021_1
9461467813,Non-Canonical,43.14,3021_1
8348217504,Non-Canonical,43.14,3021_1
2238100824,Non-Canonical,43.14,3021_1
9961718843,Non-Canonical,43.14,3021_1
0223895369,Non-Canonical,43.14,3021_1
3801534199,Laughing,43.14,3021_1
2755113748,Crying,43.14,3021_1
2996406416,Non-Canonical,43.14,3021_1
3929370315,Non-Canonical,43.14,3021_1
1858578910,Non-Canonical,43.14,3021_1
1528650097,Non-Canonical,43.14,3021_1
2780501749,Non-Canonical,43.14,3021_1
7873016339,Non-Canonical,43.14,3021_1
6300183591,Laughing,43.14,3021_1
9510427171,Non-Canonical,43.14,3021_1
0951482142,Non-Canonical,43.14,3021_1
0449568972,Non-Canonical,43.14,3021_1
1287789355,Non-Canonical,43.14,3021_1
7252319605,Non-Canonical,43.14,3021_1
4293772433,Canonical,43.14,3021_1
1809799962,Non-Canonical,43.14,3021_1
0760791180,Canonical,43.14,3021_1
5147872428,Crying,43.14,3021_1
4049786968,Non-Canonical,43.14,3021_1
9253982524,Non-Canonical,43.14,3021_1
1832684764,Non-Canonical,43.14,3021_1
0870543442,Non-Canonical,43.14,3021_1
0516556656,Non-Canonical,43.14,3021_1
6857263470,Non-Canonical,43.14,3021_1
2243572187,Non-Canonical,43.14,3021_1
3983460809,Non-Canonical,43.14,3021_1
4606080036,Non-Canonical,43.14,3021_1
6962024008,Non-Canonical,43.14,3021_1
3034556447,Non-Canonical,43.14,3021_1
4190039138,Non-Canonical,43.14,3021_1
2895720542,Crying,43.14,3021_1
1918767215,Non-Canonical,43.14,3021_1
4924404637,Non-Canonical,43.14,3021_1
1896362678,Non-Canonical,43.14,3021_1
4832564375,Non-Canonical,43.14,3021_1
5374170834,Non-Canonical,43.14,3021_1
2713104153,Non-Canonical,43.14,3021_1
0871623938,Non-Canonical,43.14,3021_1
0547406616,Junk,43.14,3021_1
6523302998,Non-Canonical,43.14,3021_1
2720917766,Non-Canonical,43.14,3021_1
6675950859,Non-Canonical,43.14,3021_1
2020355277,Crying,43.14,3021_1
1605310017,Non-Canonical,43.14,3021_1
0930088957,Non-Canonical,43.14,3021_1
6589301538,Non-Canonical,43.14,3021_1
2077624823,Non-Canonical,43.14,3021_1
2238923920,Non-Canonical,43.14,3021_1
0953083414,Non-Canonical,43.14,3021_1
7115432834,Non-Canonical,43.14,3021_1
2982523142,Non-Canonical,43.14,3021_1
6039433114,Non-Canonical,43.14,3021_1
1675531870,Non-Canonical,43.14,3021_1
2028097985,Non-Canonical,43.14,3021_1
0012730830,Non-Canonical,43.14,3021_1
0874238605,Non-Canonical,43.14,3021_1
9348190921,Canonical,43.14,3021_1
9541227208,Non-Canonical,43.14,3021_1
8426016330,Non-Canonical,43.14,3021_1
0388505529,Junk,43.14,3021_1
0774561553,Junk,43.14,3021_1
5105544281,Laughing,43.14,3021_1
7743334541,Laughing,43.14,3021_1
3917970381,Non-Canonical,43.14,3021_1
5509785267,Non-Canonical,43.14,3021_1
0533497586,Non-Canonical,43.14,3021_1
7610350161,Non-Canonical,43.14,3021_1
9881280944,Junk,43.14,3021_1
1301373468,Non-Canonical,43.14,3021_1
8796682892,Non-Canonical,43.14,3021_1
9489869244,Crying,43.14,3021_1
0462707516,Non-Canonical,43.14,3021_1
2318799386,Non-Canonical,43.14,3021_1
9064171168,Non-Canonical,43.14,3021_1
4485570442,Non-Canonical,43.14,3021_1
7013891815,Non-Canonical,43.14,3021_1
6294341355,Non-Canonical,43.14,3021_1
1780396622,Non-Canonical,43.14,3021_1
7560545809,Non-Canonical,43.14,3021_1
7196610969,Non-Canonical,43.14,3021_1
7678427567,Junk,43.14,3021_1
7571130243,Crying,43.14,3021_1
9594365879,Non-Canonical,43.14,3021_1
0601593838,Canonical,43.14,3021_1
3519516569,Non-Canonical,43.14,3021_1
2028391567,Laughing,43.14,3021_1
6732207201,Non-Canonical,43.14,3021_1
2299032517,Non-Canonical,43.14,3021_1
7774574420,Non-Canonical,43.14,3021_1
8240970348,Non-Canonical,43.14,3021_1
8473618845,Non-Canonical,43.14,3021_1
1727656255,Non-Canonical,43.14,3021_1
8728968696,Non-Canonical,43.14,3021_1
8200958954,Non-Canonical,43.14,3021_1
9216595471,Non-Canonical,43.14,3021_1
4750128935,Non-Canonical,43.14,3021_1
1619693396,Non-Canonical,43.14,3021_1
5907821196,Non-Canonical,43.14,3021_1
7606596888,Non-Canonical,43.14,3021_1
0002821534,Non-Canonical,43.14,3021_1
1864395922,Non-Canonical,43.14,3021_1
5542880482,Non-Canonical,43.14,3021_1
5707311713,Non-Canonical,43.14,3021_1
8371223348,Non-Canonical,43.14,3021_1
7145936293,Junk,43.14,3021_1
3950717337,Non-Canonical,43.14,3021_1
6828351630,Junk,43.14,3021_1
9832970209,Junk,43.14,3021_1
1475790128,Junk,43.14,3021_1
0292542802,Junk,43.14,3021_1
7940862173,Non-Canonical,43.14,3021_1
9271731171,Non-Canonical,43.14,3021_1
7530033635,Non-Canonical,43.14,3021_1
5894110108,Non-Canonical,43.14,3021_1
8805907268,Non-Canonical,43.14,3021_1
6470798522,Non-Canonical,43.14,3021_1
4897211922,Junk,43.14,3021_1
7272998729,Non-Canonical,43.14,3021_1
6657268847,Non-Canonical,43.14,3021_1
0367153929,Non-Canonical,43.14,3021_1
0930371154,Non-Canonical,43.14,3021_1
2742447798,Crying,43.14,3021_1
7962798097,Non-Canonical,43.14,3021_1
0680474150,Laughing,43.14,3021_1
8447465672,Non-Canonical,43.14,3021_1
8111106569,Non-Canonical,43.14,3021_1
8247865351,Non-Canonical,43.14,3021_1
7240553987,Junk,43.14,3021_1
8645185895,Junk,43.14,3021_1
1235959248,Non-Canonical,43.14,3021_1
1965123550,Non-Canonical,43.14,3021_1
1338100783,Non-Canonical,43.14,3021_1
1037299175,Junk,43.14,3021_1
9337861132,Junk,43.14,3021_1
0066328966,Junk,43.14,3021_1
3498186995,Junk,43.14,3021_1
7112337362,Non-Canonical,43.14,3021_1
5613671786,Junk,43.14,3021_1
4867596806,Junk,43.14,3021_1
5009418487,Junk,43.14,3021_1
1005243882,Non-Canonical,43.14,3021_1
3024731697,Non-Canonical,43.14,3021_1
9909571996,Non-Canonical,43.14,3021_1
0335627364,Junk,43.14,3021_1
7193565643,Junk,43.14,3021_1
3497519874,Junk,43.14,3021_1
0901682651,Junk,43.14,3021_1
3691907104,Junk,43.14,3021_1
8062985626,Non-Canonical,43.14,3021_1
6172904035,Junk,43.14,3021_1
1685135190,Non-Canonical,43.14,3021_1
8979695749,Junk,43.14,3021_1
2841450406,Non-Canonical,43.14,3021_1
1117025243,Non-Canonical,43.14,3021_1
2663108985,Non-Canonical,43.14,3021_1
4371076047,Non-Canonical,43.14,3021_1
1864391361,Non-Canonical,43.14,3021_1
3496628853,Junk,43.14,3021_1
2193267691,Non-Canonical,43.14,3021_1
9103017311,Junk,43.14,3021_1
8692651511,Non-Canonical,43.14,3021_1
8726691147,Non-Canonical,43.14,3021_1
5697405503,Non-Canonical,43.14,3021_1
8444890426,Junk,43.14,3021_1
1011924358,Non-Canonical,43.14,3021_1
1041834109,Non-Canonical,43.14,3021_1
7177334368,Non-Canonical,43.14,3021_1
6398811167,Junk,43.14,3021_1
5394863260,Junk,43.14,3021_1
9131461678,Non-Canonical,43.14,3021_1
1262523702,Crying,43.14,3021_1
3441743273,Non-Canonical,43.14,3021_1
1574561945,Non-Canonical,43.14,3021_1
1910424577,Non-Canonical,43.14,3021_1
0972551456,Non-Canonical,43.14,3021_1
3272869455,Non-Canonical,43.14,3021_1
2640688963,Non-Canonical,43.14,3021_1
6072467896,Junk,43.14,3021_1
5134827281,Laughing,43.14,3021_1
5339918398,Non-Canonical,43.14,3021_1
4690584954,Non-Canonical,43.14,3021_1
6330623070,Non-Canonical,43.14,3021_1
4029741367,Non-Canonical,43.14,3021_1
9707959432,Non-Canonical,43.14,3021_1
9196064786,Laughing,43.14,3021_1
0530639276,Junk,43.14,3021_1
0993761835,Junk,43.14,3021_1
6789593737,Non-Canonical,43.14,3021_1
0245726785,Non-Canonical,43.14,3021_1
1271732924,Non-Canonical,43.14,3021_1
8771273021,Junk,43.14,3021_1
2663123312,Junk,43.14,3021_1
4981876423,Non-Canonical,43.14,3021_1
6483602662,Junk,43.14,3021_1
8732820667,Laughing,43.14,3021_1
2322317273,Laughing,43.14,3021_1
8716792852,Non-Canonical,43.14,3021_1
7816503733,Junk,43.14,3021_1
7766582452,Laughing,43.14,3021_1
5556449857,Non-Canonical,43.14,3021_1
1414620943,Junk,43.14,3021_1
1960979809,Non-Canonical,43.14,3021_1
0515069736,Non-Canonical,43.14,3021_1
2371009650,Non-Canonical,43.14,3021_1
3575956217,Non-Canonical,43.14,3021_1
4036513750,Non-Canonical,43.14,3021_1
1207028510,Non-Canonical,43.14,3021_1
2557061766,Junk,43.14,3021_1
0652313125,Non-Canonical,43.14,3021_1
3655240647,Non-Canonical,43.14,3021_1
2630934508,Junk,43.14,3021_1
9879470175,Non-Canonical,43.14,3021_1
7726287733,Non-Canonical,43.14,3021_1
3866772967,Non-Canonical,43.14,3021_1
3409743644,Non-Canonical,43.14,3021_1
1661743717,Junk,43.14,3021_1
6159865292,Non-Canonical,43.14,3021_1
1028301136,Non-Canonical,43.14,3021_1
4403368420,Non-Canonical,43.14,3021_1
9777272751,Laughing,43.14,3021_1
9412937965,Laughing,43.14,3021_1
9399658773,Laughing,43.14,3021_1
4397101886,Laughing,43.14,3021_1
4605289107,Crying,43.14,3021_1
8106079652,Laughing,43.14,3021_1
8365524746,Non-Canonical,43.14,3021_1
9190981887,Non-Canonical,43.14,3021_1
9611482297,Crying,43.14,3021_1
7441988814,Non-Canonical,43.14,3021_1
7933619701,Laughing,43.14,3021_1
2124645984,Non-Canonical,43.14,3021_1
5659112831,Non-Canonical,43.14,3021_1
2014536763,Crying,43.14,3021_1
0010518704,Non-Canonical,43.14,3021_1
2967311326,Laughing,43.14,3021_1
1121644721,Junk,43.14,3021_1
9054766262,Non-Canonical,43.14,3021_1
1650815660,Canonical,28.68,3041_1
1970417142,Non-Canonical,28.68,3041_1
3953894724,Non-Canonical,28.68,3041_1
9625808546,Crying,28.68,3041_1
3921258187,Crying,28.68,3041_1
5379773270,Non-Canonical,28.68,3041_1
9273264960,Non-Canonical,28.68,3041_1
1406363720,Laughing,28.68,3041_1
7543006411,Junk,28.68,3041_1
0016406029,Junk,28.68,3041_1
3744437553,Canonical,28.68,3041_1
7145841772,Non-Canonical,28.68,3041_1
1877019179,Non-Canonical,28.68,3041_1
5005869838,Junk,28.68,3041_1
6149418053,Canonical,28.68,3041_1
8249681085,Non-Canonical,28.68,3041_1
4880027200,Non-Canonical,28.68,3041_1
6767406835,Junk,28.68,3041_1
1956248613,Junk,28.68,3041_1
1076346178,Canonical,28.68,3041_1
4290425275,Junk,28.68,3041_1
3209708177,Canonical,28.68,3041_1
7303813822,Junk,28.68,3041_1
1526133493,Canonical,28.68,3041_1
6723381636,Junk,28.68,3041_1
6083875567,Junk,28.68,3041_1
5769522384,Junk,28.68,3041_1
2150849300,Junk,28.68,3041_1
6089698208,Junk,28.68,3041_1
7691591076,Canonical,28.68,3041_1
5887199153,Non-Canonical,28.68,3041_1
5827732262,Canonical,28.68,3041_1
9993758791,Canonical,28.68,3041_1
1309778989,Junk,28.68,3041_1
0276046544,Non-Canonical,28.68,3041_1
2440184830,Non-Canonical,28.68,3041_1
5645068518,Non-Canonical,28.68,3041_1
9161218854,Canonical,28.68,3041_1
2636104138,Non-Canonical,28.68,3041_1
5182010212,Non-Canonical,28.68,3041_1
4002346340,Non-Canonical,28.68,3041_1
4821102027,Canonical,28.68,3041_1
1126477862,Junk,28.68,3041_1
3296036448,Non-Canonical,28.68,3041_1
9481219536,Non-Canonical,28.68,3041_1
5462101013,Non-Canonical,28.68,3041_1
0586886966,Canonical,28.68,3041_1
2958513940,Junk,28.68,3041_1
6016071943,Canonical,28.68,3041_1
7631221085,Canonical,28.68,3041_1
6560839024,Canonical,28.68,3041_1
8706793570,Non-Canonical,28.68,3041_1
1447042528,Non-Canonical,28.68,3041_1
7607960429,Junk,28.68,3041_1
1959165886,Junk,28.68,3041_1
8799060098,Junk,28.68,3041_1
3489173448,Canonical,28.68,3041_1
4498697053,Junk,28.68,3041_1
7196974819,Junk,28.68,3041_1
0753304782,Canonical,28.68,3041_1
4162272397,Non-Canonical,28.68,3041_1
3891861288,Junk,28.68,3041_1
9978539836,Canonical,28.68,3041_1
1347516489,Non-Canonical,28.68,3041_1
5017886428,Junk,28.68,3041_1
4586018789,Junk,28.68,3041_1
3711111581,Junk,28.68,3041_1
3441406641,Canonical,28.68,3041_1
2588394930,Junk,28.68,3041_1
5064847217,Canonical,28.68,3041_1
0252210400,Non-Canonical,28.68,3041_1
5698559979,Junk,28.68,3041_1
4191996461,Junk,28.68,3041_1
7548063963,Junk,28.68,3041_1
0024104003,Junk,28.68,3041_1
5104828538,Junk,28.68,3041_1
3572290971,Non-Canonical,28.68,3041_1
5288343725,Crying,28.68,3041_1
6989678721,Crying,28.68,3041_1
4119113607,Non-Canonical,28.68,3041_1
1226478820,Non-Canonical,28.68,3041_1
1461119318,Non-Canonical,28.68,3041_1
1438381174,Non-Canonical,28.68,3041_1
9153577784,Non-Canonical,28.68,3041_1
1295664483,Crying,28.68,3041_1
3987627158,Crying,28.68,3041_1
1255480679,Non-Canonical,28.68,3041_1
6221322744,Non-Canonical,28.68,3041_1
8790064538,Non-Canonical,28.68,3041_1
8652027104,Non-Canonical,28.68,3041_1
1372502260,Crying,28.68,3041_1
4031495020,Non-Canonical,28.68,3041_1
2716956024,Crying,28.68,3041_1
0217495407,Non-Canonical,28.68,3041_1
2439907763,Non-Canonical,28.68,3041_1
1660843788,Non-Canonical,28.68,3041_1
5626610728,Non-Canonical,28.68,3041_1
7027382983,Non-Canonical,28.68,3041_1
1641554082,Non-Canonical,28.68,3041_1
3686650783,Non-Canonical,28.68,3041_1
6861121578,Non-Canonical,28.68,3041_1
3946052651,Non-Canonical,28.68,3041_1
3129869846,Crying,28.68,3041_1
5803377390,Crying,28.68,3041_1
0734640479,Non-Canonical,28.68,3041_1
9054520588,Non-Canonical,28.68,3041_1
4665616940,Non-Canonical,28.68,3041_1
3255566883,Non-Canonical,28.68,3041_1
7562193099,Non-Canonical,28.68,3041_1
2096744991,Non-Canonical,28.68,3041_1
7102066658,Non-Canonical,28.68,3041_1
2642432257,Crying,28.68,3041_1
0761742783,Crying,28.68,3041_1
3338885811,Non-Canonical,28.68,3041_1
0077644468,Non-Canonical,28.68,3041_1
2916165963,Non-Canonical,28.68,3041_1
6575799543,Non-Canonical,28.68,3041_1
0334653249,Non-Canonical,28.68,3041_1
8998730633,Crying,28.68,3041_1
5847867599,Crying,28.68,3041_1
2007069315,Junk,28.68,3041_1
3602291849,Non-Canonical,28.68,3041_1
0131369460,Non-Canonical,28.68,3041_1
9236690187,Non-Canonical,28.68,3041_1
5496849644,Non-Canonical,28.68,3041_1
2867302594,Non-Canonical,28.68,3041_1
4235066032,Non-Canonical,28.68,3041_1
9447202817,Non-Canonical,28.68,3041_1
5191294331,Non-Canonical,28.68,3041_1
5187201797,Non-Canonical,28.68,3041_1
5654228551,Crying,28.68,3041_1
5200610121,Crying,28.68,3041_1
0672701805,Non-Canonical,28.68,3041_1
8163317909,Crying,28.68,3041_1
6178578918,Non-Canonical,28.68,3041_1
7072386275,Non-Canonical,28.68,3041_1
9812171490,Crying,28.68,3041_1
3556702392,Crying,28.68,3041_1
6707023812,Junk,28.68,3041_1
7233561814,Non-Canonical,28.68,3041_1
5992389262,Non-Canonical,28.68,3041_1
3259270611,Non-Canonical,28.68,3041_1
7566950541,Crying,28.68,3041_1
0709448882,Crying,28.68,3041_1
5275718405,Crying,28.68,3041_1
6809717889,Crying,28.68,3041_1
2743138987,Non-Canonical,28.68,3041_1
7758384441,Non-Canonical,28.68,3041_1
3973611268,Non-Canonical,28.68,3041_1
3725391266,Non-Canonical,28.68,3041_1
1797264683,Crying,28.68,3041_1
4842295259,Non-Canonical,28.68,3041_1
7459475910,Non-Canonical,28.68,3041_1
1198167945,Non-Canonical,28.68,3041_1
8817060807,Crying,28.68,3041_1
7633042803,Non-Canonical,28.68,3041_1
0659264874,Non-Canonical,28.68,3041_1
4415198829,Non-Canonical,28.68,3041_1
1155326151,Laughing,28.68,3041_1
4686774935,Non-Canonical,28.68,3041_1
5679441643,Non-Canonical,28.68,3041_1
0576361352,Non-Canonical,28.68,3041_1
1020458196,Crying,28.68,3041_1
0666726938,Crying,28.68,3041_1
6993560006,Crying,28.68,3041_1
1106239644,Non-Canonical,28.68,3041_1
0702747863,Non-Canonical,28.68,3041_1
4881256667,Crying,28.68,3041_1
8548218122,Non-Canonical,28.68,3041_1
3033834336,Crying,28.68,3041_1
5465422014,Non-Canonical,28.68,3041_1
8696911513,Non-Canonical,28.68,3041_1
8444785267,Crying,28.68,3041_1
1846411753,Crying,28.68,3041_1
7502621233,Non-Canonical,28.68,3041_1
6616081106,Non-Canonical,28.68,3041_1
8593332483,Non-Canonical,28.68,3041_1
6043261375,Non-Canonical,28.68,3041_1
8611892483,Non-Canonical,28.68,3041_1
4896665492,Laughing,28.68,3041_1
6636311956,Crying,28.68,3041_1
8155571085,Non-Canonical,28.68,3041_1
4709252997,Junk,28.68,3041_1
6370030735,Crying,28.68,3041_1
7129663373,Crying,28.68,3041_1
0675353421,Crying,28.68,3041_1
8302759123,Crying,28.68,3041_1
3359231121,Non-Canonical,28.68,3041_1
1227100812,Non-Canonical,28.68,3041_1
6841436414,Crying,28.68,3041_1
3046393259,Non-Canonical,28.68,3041_1
1901263685,Crying,28.68,3041_1
3780071467,Crying,28.68,3041_1
8916718770,Non-Canonical,28.68,3041_1
3753529312,Non-Canonical,28.68,3041_1
6035240760,Non-Canonical,28.68,3041_1
2358112915,Non-Canonical,28.68,3041_1
8510484419,Crying,28.68,3041_1
1207307725,Crying,28.68,3041_1
8695827794,Non-Canonical,28.68,3041_1
4125356618,Non-Canonical,28.68,3041_1
0600154870,Non-Canonical,28.68,3041_1
4017025314,Non-Canonical,28.68,3041_1
8407887175,Crying,28.68,3041_1
8175445250,Non-Canonical,28.68,3041_1
5760304424,Non-Canonical,28.68,3041_1
9792993883,Non-Canonical,28.68,3041_1
2641149905,Non-Canonical,28.68,3041_1
4043661368,Non-Canonical,28.68,3041_1
0371828024,Non-Canonical,28.68,3041_1
7384131026,Non-Canonical,28.68,3041_1
1508067298,Non-Canonical,28.68,3041_1
1667944562,Non-Canonical,28.68,3041_1
2752220188,Crying,28.68,3041_1
5742772412,Non-Canonical,28.68,3041_1
5369190291,Non-Canonical,28.68,3041_1
1821400920,Non-Canonical,28.68,3041_1
9426802408,Non-Canonical,28.68,3041_1
2491760760,Non-Canonical,28.68,3041_1
2408855108,Non-Canonical,28.68,3041_1
2766503997,Non-Canonical,28.68,3041_1
2580335732,Non-Canonical,28.68,3041_1
5152066892,Non-Canonical,28.68,3041_1
1609916422,Non-Canonical,28.68,3041_1
1677836149,Non-Canonical,28.68,3041_1
2031341112,Crying,28.68,3041_1
7163921473,Non-Canonical,28.68,3041_1
2213454187,Non-Canonical,28.68,3041_1
5470687599,Non-Canonical,28.68,3041_1
8562958391,Non-Canonical,28.68,3041_1
4113952816,Non-Canonical,28.68,3041_1
4016092527,Canonical,28.68,3041_1
8614350929,Non-Canonical,28.68,3041_1
4012269244,Non-Canonical,28.68,3041_1
1881935643,Laughing,28.68,3041_1
7464696295,Non-Canonical,28.68,3041_1
6064176827,Non-Canonical,28.68,3041_1
9384369086,Non-Canonical,28.68,3041_1
9189270952,Non-Canonical,28.68,3041_1
9928551038,Non-Canonical,28.68,3041_1
3828172482,Junk,28.68,3041_1
7983742017,Non-Canonical,28.68,3041_1
7859807622,Non-Canonical,28.68,3041_1
3610043729,Non-Canonical,28.68,3041_1
9335868889,Crying,28.68,3041_1
5035582820,Crying,28.68,3041_1
5798110748,Non-Canonical,28.68,3041_1
6449288528,Non-Canonical,28.68,3041_1
